"RegionNumber","RegionName","countyfips","county","year","totalPopulation","netMigration","netMigrationRate","RUCC_2013","rucc_short","rucc_desc","econdep","econdep_factor"
103,"Western Slope",103,"Rio Blanco County",2010,6617,242,0.0365724648632311,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",2,"Mining"
103,"Western Slope",103,"Rio Blanco County",2011,6740,57,0.00845697329376855,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",2,"Mining"
103,"Western Slope",103,"Rio Blanco County",2012,6759,1,0.000147950880307738,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",2,"Mining"
103,"Western Slope",103,"Rio Blanco County",2013,6714,-74,-0.011021745606196,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",2,"Mining"
103,"Western Slope",103,"Rio Blanco County",2014,6607,-119,-0.0180112002421674,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",2,"Mining"
105,"San Luis Valley",105,"Rio Grande County",1985,11546,68,0.0058894855361164,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",1986,11906,236,0.0198219385183941,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",1987,11758,-226,-0.0192209559448886,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",1988,11578,-254,-0.0219381585766108,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",1989,11109,-566,-0.0509496804392835,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",1990,10768,-397,-0.036868499257058,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",1991,10835,-5,-0.000461467466543609,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",1992,10940,57,0.00521023765996344,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",1993,11211,190,0.0169476407100169,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",1994,11461,202,0.0176249890934473,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",1995,11698,198,0.016925970251325,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",1996,11820,67,0.00566835871404399,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",1997,11966,119,0.00994484372388434,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",1998,12123,98,0.00808380763837334,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",1999,12289,109,0.00886972088859956,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",2000,12429,65,0.00522970472282565,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",2001,12406,-69,-0.00556182492342415,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",2002,12409,-38,-0.00306229349665565,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",2003,12619,163,0.0129170298755844,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",2004,12824,162,0.0126325639426076,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",2005,12696,-179,-0.0140989287964713,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",2006,12439,-329,-0.0264490714687676,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",2007,12167,-281,-0.0230952576641736,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",2008,12105,-97,-0.00801321767864519,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",2009,11995,-144,-0.0120050020842018,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",2010,12001,-35,-0.00291642363136405,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",2011,11910,-112,-0.00940386230058774,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",2012,11874,-36,-0.00303183425972713,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",2013,11710,-185,-0.015798462852263,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
105,"San Luis Valley",105,"Rio Grande County",2014,11574,-171,-0.0147744945567652,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",1,"Farming"
103,"Western Slope",107,"Routt County",1985,14196,-216,-0.0152155536770921,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",1986,13863,-484,-0.0349130779773498,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",1987,13862,-122,-0.00880103881113836,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",1988,13765,-249,-0.01808935706502,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",1989,13950,18,0.00129032258064516,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",1990,14172,74,0.00522156364662715,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",1991,14731,401,0.0272215056683185,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",1992,15149,309,0.0203973859660704,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",1993,15924,650,0.0408188897261994,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",1994,16617,568,0.0341818619486068,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",1995,17254,534,0.0309493450794019,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",1996,17718,343,0.0193588441133311,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",1997,18117,290,0.0160070651873931,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",1998,18606,367,0.0197248199505536,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",1999,19224,486,0.0252808988764045,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",2000,20123,716,0.0355811757690205,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",2001,20436,190,0.0092973184576238,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",2002,20892,303,0.0145031591039632,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",2003,21128,68,0.00321847784929951,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",2004,21293,-3,-0.000140891372751609,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",2005,21453,-11,-0.000512748799701673,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",2006,21886,275,0.0125651101160559,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",2007,22415,359,0.016016060673656,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",2008,22931,344,0.0150015263180847,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",2009,23325,222,0.00951768488745981,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",2010,23439,-43,-0.00183454925551431,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",2011,23237,-342,-0.0147179067865904,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",2012,23228,-133,-0.00572584811434476,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",2013,23478,149,0.00634636681148309,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
103,"Western Slope",107,"Routt County",2014,23896,315,0.0131821225309675,7,"Rural Not Adjacent","Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area                                                                                                                            ",5,"Services"
105,"San Luis Valley",109,"Saguache County",1985,4400,-33,-0.0075,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",1986,4598,158,0.0343627664201827,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",1987,4785,131,0.0273772204806688,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",1988,4663,-160,-0.0343126742440489,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",1989,4639,-66,-0.014227204138823,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",1990,4644,-51,-0.0109819121447028,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",1991,4732,42,0.00887573964497041,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",1992,4788,11,0.00229741019214703,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",1993,4826,-16,-0.00331537505180274,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",1994,4942,68,0.0137596114933225,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",1995,5270,305,0.0578747628083491,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",1996,5425,101,0.0186175115207373,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",1997,5492,24,0.00436999271667881,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",1998,5558,26,0.00467794170564951,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",1999,5765,166,0.0287944492627927,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",2000,5983,177,0.0295838208256727,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",2001,6083,74,0.0121650501397337,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",2002,6245,119,0.0190552441953563,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",2003,6279,-23,-0.00366300366300366,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",2004,6240,-88,-0.0141025641025641,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",2005,6284,5,0.000795671546785487,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",2006,6241,-104,-0.0166639961544624,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",2007,6159,-124,-0.0201331384965092,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",2008,6176,6,0.000971502590673575,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",2009,6126,-76,-0.0124061377734247,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",2010,6144,0,0,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",2011,6199,13,0.00209711243748992,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",2012,6338,89,0.0140422846323761,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",2013,6245,-134,-0.0214571657325861,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
105,"San Luis Valley",109,"Saguache County",2014,6206,-48,-0.00773445053174347,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",1,"Farming"
103,"Western Slope",111,"San Juan County",1985,763,-174,-0.228047182175623,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",1986,754,-13,-0.0172413793103448,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",1987,811,44,0.0542540073982737,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",1988,747,-74,-0.0990629183400268,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",1989,746,-4,-0.00536193029490617,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",1990,736,-23,-0.03125,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",1991,711,-36,-0.0506329113924051,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",1992,574,-142,-0.247386759581882,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",1993,540,-31,-0.0574074074074074,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",1994,563,14,0.024866785079929,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",1995,571,4,0.00700525394045534,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",1996,579,6,0.0103626943005181,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",1997,570,-9,-0.0157894736842105,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",1998,555,-18,-0.0324324324324324,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",1999,557,-1,-0.00179533213644524,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",2000,561,9,0.0160427807486631,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",2001,566,3,0.00530035335689046,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",2002,599,29,0.0484140233722871,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",2003,615,10,0.016260162601626,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",2004,635,17,0.0267716535433071,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",2005,645,7,0.0108527131782946,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",2006,672,20,0.0297619047619048,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",2007,686,11,0.0160349854227405,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",2008,698,9,0.0128939828080229,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",2009,687,-11,-0.0160116448326055,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",2010,709,22,0.0310296191819464,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",2011,695,-14,-0.0201438848920863,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",2012,694,-2,-0.00288184438040346,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",2013,700,10,0.0142857142857143,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",111,"San Juan County",2014,718,14,0.0194986072423398,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",113,"San Miguel County",1985,3189,172,0.0539354029476325,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",113,"San Miguel County",1986,3374,145,0.0429756965026675,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",113,"San Miguel County",1987,3463,50,0.0144383482529599,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",113,"San Miguel County",1988,3557,45,0.0126511104863649,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",113,"San Miguel County",1989,3612,20,0.00553709856035437,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",113,"San Miguel County",1990,3732,74,0.0198285101822079,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",113,"San Miguel County",1991,4130,355,0.085956416464891,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",113,"San Miguel County",1992,4565,397,0.0869660460021906,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",113,"San Miguel County",1993,4864,267,0.0548930921052632,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",113,"San Miguel County",1994,5305,401,0.0755890669180019,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",113,"San Miguel County",1995,5489,132,0.0240480961923848,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
103,"Western Slope",113,"San Miguel County",1996,5804,266,0.0458304617505169,9,"Rural Not Adjacent","Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area                                                                                                           ",5,"Services"
